XCOORD;YCOORD;GEOLAT;GEOLON;UNIT;UNITAREA;U;TH;RHO;K;PVEL;METAM;SIO2;FE2O3;POR;XEUREF;YEUREF
7539270;3357580;67.90439433;23.6030367;60;14280.3;0.24;2.51;2658;2.9299;5340;3;79.3;1.75;0.79;357285.2582;7536184.619
7400890;3600330;66.6824134;29.26701214;62;1864.4;0.63;2.79;2969;1.0873;#N/A;2;50.8;9.54;#N/A;599949.6862;7397852.118
6852010;3207280;61.66334642;21.46650358;15;44421.3;0.709;2.13;2746;1.743;6160;1;64.6;4.679012;0.32;207044.4151;6849165.303
7282550;3557750;65.63235235;28.25018422;76;55413.3;0.25;4.69;2741;1.1205;5440;0;65.9;4.25;0.33;557384.4823;7279554.538
7116613;3590272;64.1373983;28.85061756;101;3851.6;0.72;3.16;3071;0.39508;5830;3;51.3;14.5;1;589895.2508;7113677.485
7227560;3583835;65.13370383;28.78252271;76;55413.3;0.19;4.86;2708;1.2118;5290;3;69.6;2.12;0.42;583460.241;7224584.329
7093740;3471420;63.94277457;26.41359956;76;55413.3;0.7;1.19;2637;2.656;5040;3;74.2;0.92;0.53;471086.2006;7090811.441
7111402;3356716;64.07268518;24.05981595;26;1315.8;0.93;2.07;2754;1.1454;6390;1;62.3;5.26;0.15;356422.9753;7108465.666
7334880;3554440;66.10212763;28.20004957;60;14280.3;0.51;2.74;2684;1.9339;5690;3;81.2;1.43;0.43;554075.6925;7331865.838
6678260;3337030;60.18329507;24.05944055;20;4130.1;0.924;2.12;2912;0.8383;6490;0;51.7;7.0365142;0.15;336750.1435;6675480.915
6851840;3336950;61.73887048;23.9105949;16;2751.9;0.891;1.86;2936;1.079;6530;0;50.9;7.5224116;0.43;336668.0246;6848997.482
6986397;3364571;62.95569491;24.32749753;15;44421.3;0.85;1.75;2762;1.577;5880;0;63;5.52;0.28;364277.2449;6983505.908
7107600;3380869;64.04776819;24.55722848;27;1792.8;0.76;2.01;2893;1.3944;6270;3;54.5;7.52;0.33;380567.3897;7104665.424
7480260;3557980;67.404799;28.34778632;74;2743.7;0.836;2.89;2642;1.0043;#N/A;0;76.9;2.609449;1.85;557614.9643;7477194.143
7020588;3685203;63.24006989;30.68324845;101;3851.6;0.71;2.77;3010;0.77107;4590;0;50.4;13.9;1;684793.3128;7017688.611
6973580;3305290;62.81405867;23.17677886;24;16584.2;1.22;0.238;2617;1.9505;#N/A;1;75.8;0.83772311;1.11;305017.5827;6970692.689
7439430;3420480;67.03381697;25.17026801;39;24592;0.57;0.39;2600;3.652;#N/A;0;74.4;0.44;0.96;420163.0667;7436379.06
6983840;3561440;62.95288557;28.20720394;41;1291.9;0.46;3.02;2676;1.8592;4570;1;64.8;3.82;0.48;561075.3452;6980952.569
7107700;3560130;64.06400778;28.22819741;58;2653.2;0.37;2.79;2598;2.4319;5490;3;87.5;0.68;0.92;559764.116;7104767.528
7544420;3383550;67.96213642;24.21519365;39;24592;0.85;2.3;2635;1.3944;5300;3;70.5;1.2;0.79;383246.4006;7541332.692
7009730;3558180;63.18564689;28.15212734;76;55413.3;0.73;2.99;2808;0.8798;6190;0;78.1;4.95;0.29;557816.1572;7006833.103
6723880;3218920;60.52695252;21.87451133;15;44421.3;0.931;2.14;2747;1.0624;5690;0;60.2;4.2920937;1.47;218682.5918;6721082.734
7019959;3408912;63.27047344;25.18203114;16;2751.9;0.95;1.89;2875;0.9628;6010;1;52.8;9.18;0.33;408601.6327;7017056.319
7472890;3544070;67.34110997;28.02072107;62;1864.4;0.508;4.3;2890;0.37184;#N/A;3;53.1;8.3142444;1.01;543709.712;7469826.814
6893850;3564900;62.14506985;28.2412867;37;764.2;0.674;1.93;2940;1.5687;6280;4;53.2;8.7191589;0.55;564535.2864;6890995.392
7727240;3460250;69.62164066;25.97312827;77;11958.7;0.16;1.41;2759;3.6686;4710;4;71.4;4.72;0.94;459921.8232;7724086.726
6969580;3529000;62.82896774;27.56561465;76;55413.3;0.832;1.96;2826;1.3031;5820;0;55.8;6.4696339;0.26;528647.1352;6966697.296
6648920;3247400;59.87517771;22.48477895;20;4130.1;0.869;2.02;2888;1.0375;6500;3;54.6;7.7563622;0.11;247152.8448;6646150.807
7313470;3477800;65.91399787;26.50891156;76;55413.3;0.58;2.45;2811;1.6434;6050;3;61.1;5.75;0.38;477462.6346;7310463.464
6986220;3541200;62.97707972;27.80905451;41;1291.9;0.47;3.04;2774;1.577;6000;1;59.7;6.02;0.29;540842.5664;6983331.463
6873870;3225790;61.87235117;21.78137018;15;44421.3;1.05;0.988;2777;1.4857;6320;1;59.2;5.5158353;0.2;225547.4302;6871017.694
7723650;3481030;69.59177491;26.50834465;77;11958.7;0.66;1.9;2722;1.9837;5700;4;75.1;4.66;0.73;480694.3671;7720497.74
7514410;3404520;67.70098681;24.74153814;56;3504.9;0.35;0.92;2812;3.3864;#N/A;2;53;5.95;0.25;404208.8931;7511332.973
6799680;3440600;61.30105969;25.88847626;16;2751.9;0.947;1.73;2971;0.8881;5780;1;48;8.908119;0.92;440281.5166;6796857.989
6709440;3249550;60.41799222;22.44867649;19;2296.7;0.894;2.5;2957;0.48887;6250;3;52.5;8.9351133;0.55;249301.5587;6706648.38
6787830;3355930;61.17272261;24.31912037;19;2296.7;1.47;0.72;2963;0.21248;#N/A;3;49.4;7.2434705;1.76;355642.1543;6785010.736
7104462;3336541;64.0016026;23.65458278;15;44421.3;0.79;2.82;2679;1.0292;6110;0;71.9;2.28;0.38;336255.3201;7101527.945
7744790;3533650;69.77982731;27.86759642;81;918.4;0.76;2.33;2754;1.328;4860;3;69.6;4.65;0.61;533296.0024;7741629.594
7348150;3576400;66.21654537;28.69337489;58;2653.2;0.51;2.75;2647;1.909;5420;2;87.5;0.92;0.5;576027.958;7345131.084
7427080;3550730;66.92937377;28.15574556;60;14280.3;0.4;2.24;2672;2.5315;5190;0;87.2;0.73;0.37;550367.0774;7424032.883
7747400;3554430;69.79974694;28.40749903;82;645.7;0.7;2.75;2889;0.9379;#N/A;2;54.7;8.57;#N/A;554068.6617;7744238.389
6980650;3716380;62.86537447;31.24946153;74;2743.7;0.618;2.47;2761;1.5853;6010;3;58.7;9.358024;0.46;715959.2403;6977765.791
7160100;3606490;64.52258215;29.21455712;76;55413.3;0.74;2.46;2655;1.4608;5260;0;70.8;1.61;0.81;606107.2055;7157148.859
6760520;3360380;60.92949822;24.42170916;16;2751.9;0.883;2.35;2930;0.65321;6670;1;47.8;6.7305788;0.18;360090.968;6757710.664
7103379;3350160;63.99804421;23.93358319;30;743.3;0.84;1.7;2777;1.5023;6110;1;54.7;5.82;0.35;349869.445;7100445.473
6798210;3352920;61.26464771;24.25515294;16;2751.9;0.739;2.55;2989;0.79182;5820;1;49.2;9.987891;0.55;352633.0622;6795386.981
7028391;3355620;63.32852663;24.11417014;27;1792.8;0.97;2.23;2809;0.69471;6380;3;53.3;8.84;0.22;355328.7809;7025484.67
6713210;3439840;60.52507266;25.90134082;16;2751.9;0.67;1.75;2911;1.6849;6150;0;48.5;8.09829;0.19;439522.7249;6710419.42
7115200;3384051;64.11696301;24.61649132;27;1792.8;0.95;1.75;2860;1.0043;6780;3;55.8;8.37;0.42;383748.1333;7112262.697
6807300;3478220;61.37337209;26.58949735;10;123.4;0.647;2.6;2814;1.2865;6190;1;52.1;6.3976491;0.49;477887.7889;6804475.814
7462500;3379120;67.22670702;24.19794394;62;1864.4;0.75;3.18;2965;0.3237;#N/A;3;49.7;10.8;0.75;378817.4436;7459441.02
7003100;3558570;63.12611525;28.15749886;41;1291.9;0.95;1.29;2776;1.4857;6080;1;61.7;6.04;0.38;558206.0956;7000205.507
6977540;3604060;62.88673354;29.04252046;59;703.6;0.589;3.06;3148;0.57519;6380;3;44;13.227207;0.19;603680.2105;6974655.36
7398310;3597060;66.66034279;29.19101516;62;1864.4;0.75;2.8;2952;0.61752;#N/A;2;53.3;9.22;#N/A;596680.8226;7395273.051
7249320;3519420;65.33889195;27.41323787;58;2653.2;0.29;2.67;2631;2.5481;5270;3;90.2;0.5;0.44;519067.9198;7246336.391
6982750;3514600;62.9479754;27.28423441;76;55413.3;0.73;2.72;2710;1.1454;5520;0;68.8;3.24;0.55;514252.1293;6979862.333
6677310;3136790;60.04611843;20.47168538;16;2751.9;0.654;2.18;2905;1.4027;6190;0;49.2;7.5853983;0.21;136582.7839;6674529.224
7010256;3629388;63.17187243;29.56560262;76;55413.3;0.67;2.36;2675;1.6351;5520;0;71.8;1.55;0.4;628998.5637;7007359.607
7198150;3554220;64.87614335;28.14043383;101;3851.6;0.61;2.18;3026;1.328;6730;3;47.7;13.9;0.39;553855.7476;7195184.801
7717870;3561930;69.53348684;28.58212654;82;645.7;0.64;1.79;2944;1.66;4940;3;52.9;9.84;0.65;561565.4237;7714718.849
7418100;3583040;66.84180085;28.88773896;62;1864.4;0.69;2.73;3053;0.66234;6280;3;48.7;14.6;0.62;582665.859;7415056.01
6673410;3318370;60.13195544;23.72803278;20;4130.1;0.938;2.24;2927;0.53784;6540;3;51.9;8.7731475;0.15;318096.8907;6670632.54
7453310;3508300;67.16867083;27.1876244;62;1864.4;0.58;2.87;2988;0.9545;5570;3;52.3;13.6;0.53;507952.0495;7450253.867
7024080;3557310;63.31449932;28.13991335;76;55413.3;0.45;3.35;2665;1.5189;4840;0;77.6;2.58;0.66;556946.2997;7021177.901
7660300;3257630;68.91739379;20.95232278;76;55413.3;0.36;3.57;2766;1.411;5160;3;63.3;5.12;0.54;257370.1367;7657173.502
6917810;3211550;62.25427432;21.44051305;28;22880.6;0.767;1.57;2851;1.6185;6270;0;55.3;8.2422596;0.26;211311.8998;6914941.574
7478020;3532450;67.38859029;27.75200733;52;402.9;0.607;3.39;2975;0.51294;4980;2;48.1;10.077872;0.88;532093.781;7474955.064
6772460;3386410;61.04491214;24.89430699;16;2751.9;0.867;2.08;2914;0.8549;6290;0;50.3;8.1792729;0.18;386111.3781;6769646.723
7155120;3539800;64.49224316;27.8244014;58;2653.2;0.49;4.73;2659;0.39259;5920;3;94;0.73;0.33;539441.0104;7152170.215
6942060;3705340;62.52635698;30.98630266;101;3851.6;0.67;2.77;3084;0.62001;#N/A;0;50.1;15.29677;0.29;704923.8105;6939189.884
7378280;3544550;66.49280944;27.99667269;39;24592;0.79;2.37;2685;1.2533;5260;3;68.2;3.31;0.53;544188.9547;7375250.42
7088730;3455310;63.89613636;26.08654031;15;44421.3;0.62;3.39;2718;0.9047;5980;0;71.8;3.66;0.29;454982.042;7085803.061
7036773;3661913;63.3962709;30.23682961;76;55413.3;0.32;3.62;2693;1.6019;4560;0;66.8;3.45;0.46;661511.5719;7033867.289
6940590;3593180;62.55831922;28.80837974;41;1291.9;0.466;1.43;2610;2.9714;3920;1;75.7;0.63976491;0.82;592804.5981;6937718.752
7207930;3505480;64.96818756;27.11237001;76;55413.3;0.36;4.05;2685;1.1786;5700;0;68.9;2.5;0.4;505133.0499;7204961.008
6733540;3407670;60.70134466;25.30620476;16;2751.9;0.755;1.14;3047;1.6268;5880;0;45.8;12.867283;0.41;407364.1133;6730741.366
7095950;3552800;63.95981412;28.07402716;58;2653.2;0.51;2.57;2685;1.8509;5760;0;84.6;0.4;0.55;552436.8722;7093021.733
7166454;3378371;64.57431221;24.45797659;27;1792.8;0.99;2.38;2869;0.34445;7080;3;57.4;7.93;0.11;378069.3913;7163498.223
7761950;3507790;69.93566749;27.19890794;83;1161.5;1.35;1.43;2709;0.34113;5440;3;72.9;3.52;0.32;507445.4229;7758783.819
7255500;3514200;65.3945833;27.30180259;76;55413.3;0.62;3.6;2704;0.747;5820;0;61.2;4.36;0.49;513849.7632;7252514.183
7733750;3536540;69.68049536;27.93808142;83;1161.5;0.41;3.62;2741;1.2367;5190;3;81.2;5.8;0.33;536184.7731;7730593.505
7361930;3435850;66.34274306;25.56395331;60;14280.3;0.44;3.31;2683;1.4857;5760;2;85.3;0.92;0.95;435527.5313;7358906.216
6952240;3627310;62.65260249;29.48003118;76;55413.3;0.522;2.89;2647;1.6351;4820;0;72.4;1.7546295;0.62;626922.155;6949364.999
7713550;3484590;69.50147275;26.60147179;77;11958.7;0.25;2.67;2788;2.2742;4900;4;68.8;7.07;0.65;484252.9987;7710401.328
7063430;3571060;63.66494494;28.43167976;58;2653.2;0.43;4.27;2660;0.8383;5830;0;93.2;0.38;0.15;570690.8029;7060513.702
7635150;3526740;68.79783629;27.65800514;77;11958.7;0.731;2.98;2684;0.9047;#N/A;4;69.3;5.7407878;#N/A;526387.0633;7632029.059
7585060;3494960;68.35000425;26.87346272;77;11958.7;0.467;2.67;2676;1.8675;4450;4;83;2.1775402;1.14;494618.0006;7581957.452
7512280;3512200;67.69728088;27.28389088;60;14280.3;0.599;3.54;2643;0.9296;4530;0;75.5;1.4486941;1.58;511851.1973;7509203.196
7436990;3492910;67.02235662;26.83335002;60;14280.3;0.27;2.39;2688;2.5813;5210;2;80.9;0.82;0.68;492567.463;7433939.699
7086900;3523950;63.8817972;27.48389875;101;3851.6;0.59;2.87;3085;0.68973;6180;0;48.7;16.8;0.54;523597.3839;7083974.798
7357120;3430950;66.29857732;25.45725169;60;14280.3;0.54;3.91;2664;0.75364;5410;0;95.3;0.76;0.23;430629.2397;7354097.915
6977260;3718280;62.83391615;31.2822566;74;2743.7;0.709;2.38;3406;0.30378;5690;3;40.9;30.053654;0.36;717858.5764;6974377.083
6814360;3412060;61.42733687;25.34923764;101;3851.6;0.532;2.28;2983;1.4276;4680;0;48.8;9.178062;0.89;411751.7674;6811532.081
7685750;3536300;69.25030548;27.91340184;85;3786.1;0.504;3.24;2946;0.8549;#N/A;3;54.3;10.437796;0.3;535944.2192;7682610.759
7566830;3342270;68.14301408;23.19890358;39;24592;0.18;0.65;2602;4.2496;#N/A;0;73.7;1.74;1.42;341980.6641;7563735.245
7346350;3427800;66.20132076;25.39324055;60;14280.3;0.44;2.37;2634;2.1995;#N/A;0;92.5;0.19;0.54;427480.2782;7343331.689
6979960;3333330;62.88505978;23.71933668;15;44421.3;0.697;2.15;2697;1.5355;5690;1;65.5;3.4732666;0.46;333047.4983;6977070.784
7032237;3379331;63.37178747;24.58409001;27;1792.8;0.86;1.94;2826;1.0126;6110;3;57.9;7.71;0.09;379031.157;7029329.563
6780500;3263150;61.06208785;22.60862744;20;4130.1;1.03;0.95;2982;1.0209;5770;3;46.5;9.448005;0.26;262895.6764;6777682.236
7078040;3462020;63.80104723;26.22579071;36;396.9;0.51;3.46;2740;0.996;6040;3;71.2;3.87;0.15;461689.7361;7075117.015
6790570;3438980;61.21907217;25.86121772;20;4130.1;0.999;1.33;2853;1.0292;5820;3;54.7;7.108499;0.32;438662.1235;6787751.204
7590880;3461400;68.39957075;26.05659858;72;2678.2;0.648;1.95;3020;1.2699;#N/A;3;44.8;11.787511;#N/A;461069.8353;7587775.658
7045809;3586613;63.5034754;28.73598312;76;55413.3;0.16;2.88;2644;2.5564;5390;1;72.8;1.71;0.85;586238.4767;7042899.258
6675620;3248600;60.11481605;22.47355593;20;4130.1;0.827;2.54;2948;0.45235;4400;3;51.8;10.167853;1.5;248352.1648;6672840.948
7057890;3554370;63.61821313;28.09277717;57;3353.3;0.85;2.59;2878;0.46231;6010;3;60.5;9.71;0.54;554006.8982;7054975.598
6678790;3375200;60.2015184;24.74640618;20;4130.1;0.836;2.01;3032;0.68641;6460;0;50.7;13.317188;0.15;374906.4442;6676011.01
6788670;3253550;61.12928346;22.42084439;20;4130.1;0.903;1.58;2895;1.0292;6880;3;54.9;6.748575;0.09;253299.0768;6785849.131
7348140;3392380;66.20721839;24.60605752;62;1864.4;0.71;2.28;2811;1.1786;6480;2;50.4;11.2;0.81;392072.7339;7345121.034
6879880;3608310;62.00984429;29.06470407;15;44421.3;0.802;2.05;2785;1.1371;5060;1;58.4;5.4258543;0.8;607930.0049;6877031.131
7274500;3531240;65.56379917;27.67276917;101;3851.6;0.63;2.73;3019;0.73123;6660;1;50.4;13;0.04;530883.791;7271507.465
6958300;3281740;62.66406099;22.73602437;15;44421.3;0.541;2.34;2767;1.66;5780;1;61.8;6.1367042;0.45;281476.2216;6955417.805
7470080;3482420;67.31862246;26.58761271;62;1864.4;0.657;3.05;3067;0.33947;#N/A;3;46;14.216998;1.09;482081.3095;7467018.098
6937570;3529850;62.54171822;27.57667936;37;764.2;0.622;1.24;2840;2.1165;5910;3;57.5;7.5044154;0.36;529497.3384;6934698.822
6802830;3495270;61.33384906;26.90847614;14;13371;0.371;1;2640;3.3366;4770;1;76.4;0.87911437;0.74;494931.6509;6800007.739
7661960;3528180;69.03802077;27.70125201;85;3786.1;0.417;3.64;2678;1.1952;#N/A;3;69.7;2.6904319;0.72;527826.8505;7658829.486
6954590;3249480;62.61037484;22.11431034;15;44421.3;0.494;1.81;2748;2.1995;5070;1;65.4;5.2458923;0.49;249227.7908;6951708.72
6839260;3296460;61.6068595;23.16007949;16;2751.9;0.768;2.3;3025;0.64076;6600;1;49;9.717948;0.16;296192.6241;6836421.483
6843730;3450320;61.69765846;26.0579309;15;44421.3;1.1;1.47;2841;0.62997;5340;0;53.5;7.5044154;0.57;449997.5031;6840892.117
7022490;3549030;63.30146131;27.97427659;58;2653.2;0.49;4.92;2647;0.10541;3680;0;96.1;0.32;0.41;548669.3195;7019588.37
7038300;3504700;63.44659363;27.09075102;41;1291.9;0.36;3.58;2775;1.2118;6010;1;63.6;5.32;0.35;504354.9233;7035392.016
6749130;3339030;60.81930836;24.03798967;18;15883.8;0.997;2.28;2843;0.30959;6470;3;54.5;8.8541304;0.27;338748.8009;6746324.632
7168030;3563410;64.60444355;28.32104063;58;2653.2;0.43;4.17;2673;0.76277;5570;1;94.3;0.85;0.26;563042.59;7165075.741
6959090;3486630;62.7357356;26.73516416;36;396.9;0.925;2.64;2733;0.42413;#N/A;3;73.3;4.5260443;0.23;486292.5655;6956210.5
7337750;3424930;66.12355687;25.33463043;53;9371.4;0.28;1.69;2931;2.5564;6020;2;50.3;17.6;0.66;424611.2801;7334734.747
6899950;3460500;62.20326503;26.23780922;27;1792.8;0.594;1.85;3032;1.4276;6120;0;49.5;10.617758;0.37;460172.9942;6897091.669
7466500;3591300;67.27314869;29.11319128;76;55413.3;0.231;3.86;2668;1.5438;#N/A;3;66.8;2.3485041;1.13;590923.1113;7463438.935
6989463;3385541;62.99039198;24.73824428;27;1792.8;0.81;1.71;3013;0.9628;6660;3;45.7;11.5;0.17;385239.6671;6986571.033
7221800;3537350;65.09054597;27.79075645;58;2653.2;0.66;2.45;2663;1.4027;5760;3;90.4;1.06;0.22;536991.6433;7218826.266
7079992;3602879;63.80559654;29.08478484;76;55413.3;0.62;2.55;2731;1.3114;5980;0;67.5;3.87;0.41;602498.1413;7077069.852
7307190;3639076;65.82830575;30.03975165;76;55413.3;0.35;2.71;2845;1.7347;5820;0;59.4;5.42;0.69;638681.7198;7304185.643
6997230;3428780;63.07112602;25.58761424;16;2751.9;0.83;1.8;2941;0.9379;5590;1;49.5;9.57;0.56;428462.7525;6994335.766
7382810;3391380;66.51750054;24.55377207;46;95.6;0.58;2.1;2892;1.4774;5850;0;50.4;8.95;0.54;391073.0475;7379778.802
7229200;3538150;65.15681945;27.80978827;62;1864.4;0.59;2.7;2847;1.079;6210;2;54.3;8.68;0.29;537791.3544;7226223.617
7188233;3571388;64.78400956;28.49760794;76;55413.3;0.44;2.94;2745;1.4857;5750;0;66.9;4.04;0.5;571017.6997;7185271.462
6754470;3403310;60.8880586;25.21599538;20;4130.1;0.833;1.77;2936;0.9545;6370;3;49.6;8.9531095;0.39;403005.4414;6751663.61
6858720;3336480;61.80031563;23.89550128;16;2751.9;0.589;1.5;2884;1.9007;6180;1;54.1;7.8733375;0.37;336198.0909;6855875.001
7117761;3657525;64.12362366;30.23108435;76;55413.3;0.5;2.68;2683;1.6185;6030;0;68.8;2.26;0.46;657124.2245;7114825.729
7527750;3370350;67.80726197;23.92033405;60;14280.3;0.31;3.2;2611;1.8924;3830;3;90;0.51;1.43;370050.8137;7524668.557
7306048;3621256;65.82531217;29.64927336;76;55413.3;0.15;3.87;2697;1.6683;5650;0;70;2.02;0.48;620868.0371;7303044.067
7683900;3551780;69.23121334;28.30366466;85;3786.1;0.437;3.64;2654;1.1205;4710;3;70.8;1.9075972;0.49;551418.6887;7680761.269
6899150;3557300;62.19384572;28.09729895;35;6197.2;0.467;2.57;2922;1.3612;5590;4;54;9.807929;0.39;556937.959;6896293.385
7031740;3457380;63.38520522;26.1442178;37;764.2;0.91;1.73;2916;0.77356;6740;0;52.7;9.52;0.53;457051.8964;7028833.651
6875350;3501250;61.98462928;27.02059016;15;44421.3;0.639;1.9;2885;1.4359;4720;1;51.9;9.268043;0.52;500908.5551;6872501.282
7035030;3470230;63.4160278;26.40056541;35;6197.2;0.82;1.59;2902;1.1371;6650;0;53.5;7.57;0.31;469897.2379;7032122.649
7174195;3588051;64.65421411;28.83925326;76;55413.3;1.07;1.52;2692;0.8549;5660;0;73.1;1.47;0.49;587674.8032;7171238.617
7421140;3384230;66.85826171;24.35670998;39;24592;0.49;1.18;2646;2.7722;4300;0;70.4;2.43;0.87;383925.5502;7418095.46
6686430;3216240;60.19031107;21.87881505;20;4130.1;0.837;2.06;3007;0.5727;6870;3;46.8;9.89791;0.32;216003.9647;6683646.643
7003610;3480660;63.13487932;26.61316467;37;764.2;0.76;1.78;2964;1.0458;6770;3;47.5;10.9;0.79;480323.9704;7000714.18
7338390;3396750;66.12131979;24.71092222;60;14280.3;0.5;3.04;2625;1.3944;5470;0;93.4;0.4;0.56;396441.187;7335374.501
7135428;3372119;64.29400807;24.35461983;25;2327.6;0.61;1.56;2788;1.8841;6070;3;59.6;7.15;0.4;371820.0699;7132483.204
7604340;3415720;68.51020789;24.9347826;60;14280.3;0.53;3.42;2614;1.0458;3150;0;85.8;0.87;1.57;415405.7023;7601231.518
7147564;3388642;64.40854689;24.68647537;26;1315.8;0.83;1.59;2851;1.1537;6770;3;55.6;8.02;0.11;388336.9863;7144615.04
7284300;3452890;65.64971487;25.97267698;76;55413.3;0.43;2.62;2604;1.9256;5050;3;72.6;1.41;1.04;452561.451;7281303.761
7040268;3335508;63.42622029;23.70120571;30;743.3;1.23;1.22;2886;0.2739;6600;3;40.9;5.75;0.2;335223.8476;7037357.153
7358870;3563350;66.31554396;28.4089497;39;24592;0.31;1.71;2624;2.8801;4030;3;80.2;2.32;1.22;562982.5379;7355847.27
7288400;3502970;65.68993741;27.06087002;101;3851.6;0.67;2.59;3039;0.56523;6770;1;50.9;12.7;0.13;502623.6948;7285402.456
7233024;3607617;65.17579718;29.29301263;69;17;0.69;2.51;2949;0.69637;6510;3;55.1;8.11;0.44;607233.7494;7230046.395
7703200;3491580;69.40901071;26.78119995;77;11958.7;0.53;2.81;2870;1.0292;5560;4;59.5;6.97;1.52;491240.3801;7700054.947
6714960;3362640;60.5218015;24.4953763;15;44421.3;0.294;2.58;2712;2.1082;5930;1;67;2.3305079;0.19;362350.7152;6712167.59
7186116;3413915;64.76149736;25.18751767;38;659.2;0.51;2.17;2684;1.8675;6230;0;68.5;2.96;0.48;413600.6185;7183153.742
7436720;3430810;67.0120729;25.40891389;39;24592;0.41;3.63;2782;0.8881;4310;3;58.5;5.09;0.92;430489.5062;7433669.986
6924080;3207930;62.30745804;21.36068448;15;44421.3;0.383;3.05;2730;1.4774;6300;1;65;4.6520177;0.33;207693.0991;6921209.224
6868700;3532700;61.92357054;27.61926482;20;4130.1;0.77;2.39;2829;0.73289;5390;3;57.5;7.108499;0.45;532347.2827;6865854.161
7485760;3570650;67.45135627;28.64645297;74;2743.7;0.883;1.79;2646;1.1703;4510;0;68.8;1.6466523;1.2;570280.5279;7482692.133
7015820;3547420;63.2418464;27.9402287;76;55413.3;0.31;4.07;2735;0.8964;6070;0;68.7;4.35;0.46;547059.9798;7012920.764
7363690;3593600;66.35116977;29.08669562;56;3504.9;0.67;2.46;2834;0.9296;5960;2;55.9;13.3;1.03;593221.915;7360665.484
7486120;3516490;67.46252194;27.38134348;60;14280.3;0.368;3.11;2639;1.6102;4790;0;84.3;1.3407169;0.91;516139.3948;7483052.298
6966650;3629270;62.78108261;29.52924043;101;3851.6;0.545;2.52;3110;0.81672;5600;3;48.6;16.19658;0.42;628881.2781;6963769.709
6884240;3592970;62.05301517;28.77427335;15;44421.3;0.526;1.62;2804;1.9837;5980;3;56.5;6.8295579;0.46;592595.4483;6881389.297
7234782;3576586;65.20020697;28.63213147;76;55413.3;0.5;1.82;2667;2.1414;5560;3;72.3;1.59;0.75;576213.8368;7231803.715
6673650;3309520;60.13007837;23.56885498;20;4130.1;0.842;1.48;3012;0.8964;6660;3;48.4;8.3772311;0.23;309250.0762;6670872.337
7039920;3501020;63.46115431;27.01700787;37;764.2;0.54;2.46;3118;0.8549;6770;3;44.5;14.8;0.24;500676.1997;7037011.374
7002950;3524730;63.12865353;27.48679338;46;95.6;0.75;1.85;2891;1.0541;6000;1;52.9;9.3;0.35;524378.2939;7000055.122
6765940;3188790;60.8804076;21.26167893;20;4130.1;1.27;0.79;3059;0.1577;6680;0;48.1;13.317188;0.49;188562.9477;6763126.672
7360200;3490480;66.33370034;26.78369727;60;14280.3;0.35;2.13;2640;2.3572;4780;3;88.8;0.36;0.58;490138.1449;7357176.806
7016170;3468450;63.2466866;26.36865239;15;44421.3;0.44;2.86;2770;1.3446;6080;1;63.5;4.29;0.4;468118.0992;7013269.46
7160200;3509350;64.53999209;27.19125739;76;55413.3;0.23;3.13;2796;1.6766;6420;3;65.1;4.74;0.33;509001.9108;7157248.067
7413230;3585320;66.79752856;28.93619639;62;1864.4;0.72;2.82;2727;0.67977;5030;3;49.2;14.8;1.39;584945.0394;7410187.738
6906550;3557370;62.26022044;28.10105853;16;2751.9;0.551;2.3;2946;1.1703;5980;1;52.6;10.437796;0.55;557007.8137;6903690.677
6771290;3365660;61.02788872;24.51144205;20;4130.1;0.894;1.6;2977;0.69886;#N/A;3;46.9;10.077872;1.18;365368.9491;6768476.782
6974330;3465530;62.87107266;26.31936689;37;764.2;0.721;1.2;2996;1.4359;5330;3;47.4;10.707739;0.47;465199.8888;6971444.632
7369700;3395300;66.40138739;24.65288717;60;14280.3;0.49;4.59;2641;0.15023;5380;2;79.6;0.41;0.47;394991.7;7366673.426
6795030;3381690;61.24591799;24.79292251;15;44421.3;0.803;0.81;2787;1.8177;5340;0;56.9;5.9117517;0.41;381392.8396;6792208.53
7386460;3545190;66.56605896;28.0140257;39;24592;0.46;3.26;2687;1.1205;#N/A;3;69.7;2.81;0.58;544828.7104;7383427.507
