XCOORD YCOORD GEOLAT GEOLON UNIT UNITAREA U TH RHO K PVEL METAM SIO2 FE2O3 POR
6706680 3406470 60.460108841 25.296977337 15 44421.3 0.284 1.12 2698 0.68392 5960 1 67.2 2.1955364 0.37
7756570 3480890 69.886844523 26.497801854 78 1013.6 0.08 0.14 2793 1.8841 5230 4 61.2 5.42 0.68
6812350 3255830 61.342540251 22.432339582 30 743.3 0.429 0.52 2984 0.49468 6360 3 48.6 9.537986 0.15
7227920 3566150 65.140935300 28.406051004 76 55413.3 0.19 0.91 2717 1.0624 5810 3 68.4 3.25 0.45
7301788 3574021 65.801507111 28.614050881 64 954.6 0.24 1.06 2954 0.63163 6730 0 47.2 10.1 0.17
6866650 3311090 61.859617302 23.406699311 16 2751.9 0.343 0.829 2943 0.52539 6260 1 47.2 11.607549 0.26
7368840 3608350 66.392551811 29.420250164 56 3504.9 0.41 0.55 2835 0.6225 ND 2 15.6 3.1 ND
7146307 3598532 64.401337206 29.039703223 72 2678.2 0.25 1.2 3037 0.4316 7020 3 49.5 10.9 0.27
7118620 3542850 64.164508557 27.877367847 57 3353.3 0.24 1.12 3077 0.49136 6680 3 49 13.9 0.41
7093101 3637627 63.911160837 29.800898345 72 2678.2 0.29 1.18 3024 0.34196 5310 3 48.7 12.3 0.86
7502050 3567500 67.598094005 28.582612183 76 55413.3 0.365 0.67 2664 0.77771 3370 0 70.1 2.1955364 1.81
6900950 3530900 62.213079711 27.590586336 15 44421.3 0.327 0.418 2780 0.9711 5680 0 60.4 5.9567422 0.49
7338681 3595133 66.126586239 29.102156600 57 3353.3 0.27 1.03 3026 0.498 6210 2 47.6 13.6 0.35
6993263 3642218 63.014778529 29.805274152 58 2653.2 0.22 1.82 2652 0.33449 5390 0 96.3 0.15 0.22
7350110 3613150 66.223047911 29.510709429 57 3353.3 0.29 1.23 3001 0.31125 ND 2 49.4 12.5 ND
6803740 3335420 61.307215787 23.924613822 16 2751.9 0.385 0.88 2950 0.34196 6630 0 48.2 8.0802938 0.15
7316780 3545860 65.941189309 28.003945741 58 2653.2 0.22 1.27 2607 0.77439 ND 0 95.3 0.24 0.52
6786890 3327410 61.152777425 23.790795826 16 2751.9 0.363 0.93 2973 0.34694 6540 0 48.4 8.6831665 0.28
6894950 3523850 62.159755500 27.454289326 37 764.2 0.407 0.705 2956 0.40006 6680 3 49.9 10.257834 0.46
7620880 3547430 68.667173974 28.163633243 78 1013.6 0.0975 0.634 2797 1.4027 4530 4 57.8 5.5068372 0.48
7344470 3589420 66.180136975 28.979831113 57 3353.3 0.59 0.63 2775 0.07304 5320 2 52 6.56 1.22
6968340 3532050 62.817590432 27.625215147 57 3353.3 0.364 0.998 2978 0.2739 5600 3 50.8 10.887701 0.72
7525550 3388550 67.795107308 24.353691986 56 3504.9 0.19 1.61 3057 0.24734 ND 3 48 14.7 1.43
7348250 3596250 66.212001739 29.134077788 57 3353.3 0.31 1.01 3037 0.37267 5960 3 49.7 12.7 0.47
6916850 3524550 62.356204007 27.470771947 37 764.2 0.378 0.387 2919 0.71878 6710 3 50.3 8.8991209 0.33
6913800 3318700 62.285608499 23.502713651 16 2751.9 0.328 0.649 3015 0.59677 6440 1 43.7 10.167853 0.49
6784220 3230780 61.074558770 22.006164799 5 479.5 0.256 0.74 2969 0.75198 ND 1 45.6 11.787511 0.84
6766050 3387830 60.987832307 24.924329907 20 4130.1 0.233 0.43 2962 1.0458 5800 3 47.4 7.19848 0.47
7263320 3549850 65.461229715 28.071582223 101 3851.6 0.23 1.31 3056 0.34196 6440 1 48.8 12.9 0.33
6838420 3323760 61.612805837 23.674385457 16 2751.9 0.31 0.6 3073 0.6308 6770 0 45.4 11.067663 0.2
7507180 3618270 67.628036181 29.780062469 64 954.6 0.19 1.27 3132 0.42994 ND 0 48.3 9.178062 ND
7045835 3375262 63.492261493 24.492193013 15 44421.3 0.25 0.35 2719 1.2284 6210 1 64.1 4.78 0.28
6874200 3547000 61.971424525 27.892901168 20 4130.1 0.413 0.628 3207 0.24651 ND 3 39.6 12.867283 0.26
6981110 3350610 62.902854226 24.057521047 15 44421.3 0.224 0.447 2756 1.1952 5960 1 61.2 5.2728866 0.43
7056060 3566020 63.599823847 28.326837773 101 3851.6 0.26 1.14 3039 0.38761 6060 3 48.2 13.5 0.48
7135000 3502450 64.314067358 27.047076174 76 55413.3 0.25 0.73 2683 0.9711 6060 3 70.7 2.28 0.13
7034069 3340865 63.373127764 23.814492300 30 743.3 0.37 0.4 3019 0.64159 6000 3 50.2 11.5 0.42
7098070 3456270 63.980032394 26.103410254 37 764.2 0.46 0.8 2999 0.11288 6020 3 49.1 9.82 0.46
7155950 3528950 64.500777985 27.598861452 58 2653.2 0.36 1.39 2660 0.20169 5840 3 97 0.95 0.24
7620590 3531020 68.666874924 27.759539306 78 1013.6 0.115 0.259 2790 1.5936 4670 0 62.2 5.6957973 ND
7654420 3526600 68.970589620 27.659666282 80 2332.8 0.253 1.1 2695 0.66317 4600 3 73.7 2.7354224 0.4
6755480 3565030 60.903656250 28.195151575 101 3851.6 0.317 1 3110 0.27224 6790 1 42.8 13.947055 0.2
7042210 3467510 63.480197271 26.344643551 35 6197.2 0.23 0.47 2893 1.0375 5550 3 48.6 9.5 0.48
7118370 3542530 64.162305667 27.870719950 56 3504.9 0.45 1.09 2854 0.00664 5970 0 6.03 1.14 0.24
7549700 3463700 68.030721876 26.126729722 54 946.2 0.345 1.28 3007 0.049551 ND 2 38.7 13.947055 ND
7305880 3567780 65.839570122 28.479810752 101 3851.6 0.11 0.71 2986 1.1205 6430 0 46.1 10.2 0.3
7475040 3530780 67.362049164 27.712306103 60 14280.3 0.17 2.13 2623 0.17928 5190 0 89.2 0.20515668 0.58
7381990 3571900 66.520947817 28.612840571 57 3353.3 0.31 1.13 3011 0.24568 ND 3 49.3 11.7 ND
7150120 3451150 64.446171733 25.981852823 37 764.2 0.35 0.58 3016 0.53618 7040 3 48.3 12.1 0.31
7533330 3532090 67.884503873 27.759421435 60 14280.3 0.2 0.94 2525 1.0541 4340 0 94 0.42201089 3.69
6705970 3421280 60.456905078 25.566327656 16 2751.9 0.295 1.07 2975 0.34196 6270 0 48 7.3604458 0.32
7305400 3549420 65.838619424 28.077864103 76 55413.3 0.1 0.85 2694 1.2367 5790 0 71.8 2.04 0.7
7330200 3500870 66.064817025 27.015396950 72 2678.2 0.24 0.94 3044 0.54033 5330 3 48.4 15 0.75
6647140 3280590 59.878200713 23.077791444 20 4130.1 0.302 0.93 2950 0.43824 7180 3 48.3 8.7641494 0.19
7343940 3438430 66.181980787 25.630319950 56 3504.9 0.7 0.13 2811 0.03237 5550 2 8.82 0.24 0.34
7353460 3596650 66.258568298 29.146922247 57 3353.3 0.3 1.13 2981 0.27058 6600 2 50.5 12.1 0.37
7249430 3529200 65.339157575 27.623224335 76 55413.3 0.25 0.92 2675 0.77937 5700 0 72 2.28 0.46
7272640 3525780 65.547595905 27.554184505 64 954.6 0.17 0.98 2986 0.72542 6340 0 48.5 10.5 0.47
7237050 3533820 65.227689843 27.719376744 62 1864.4 0.21 1.31 2977 0.37765 6140 3 46.1 10.5 0.73
7351490 3448440 66.251477657 25.849240931 57 3353.3 0.19 1.04 2990 0.6225 6190 3 50.7 12.9 0.27
7212830 3538780 65.009937467 27.818697380 59 703.6 0.3 1.04 3165 0.21082 7230 3 48.4 9.92 0.2
7493320 3597910 67.511348424 29.289260226 72 2678.2 0.2 0.88 2942 0.73787 6000 3 49.8 6.7305788 1.2
6760480 3240640 60.868874947 22.220224981 5 479.5 0.21 0.73 2976 0.79514 6080 1 44.3 12.327397 0.89
7304920 3507550 65.838020410 27.161455671 76 55413.3 0.13 0.68 2667 1.2699 5690 1 72.3 1.55 0.48
7320460 3548240 65.973835732 28.057596982 60 14280.3 0.3 1.38 2596 0.34113 5240 0 95.8 0.31 1.73
6860690 3280390 61.789822793 22.832230932 15 44421.3 0.24 0.71 2680 0.9296 5900 1 70.9 1.9165953 0.33
7725050 3493500 69.604930185 26.828540579 77 11958.7 0.22 0.84 2667 0.8964 4420 3 72.8 1.37 0.85
6817960 3218340 61.367369511 21.726316708 5 479.5 0.205 0.77 2999 0.75364 ND 1 45.2 11.517568 0.52
6987050 3508180 62.986750996 27.157972876 37 764.2 0.28 0.83 3014 0.49468 6130 3 48.8 11.6 0.38
7656920 3516650 68.993779349 27.411737768 83 1161.5 0.157 0.523 2692 1.2782 4500 4 71.5 1.8356124 0.93
7058439 3409004 63.615529563 25.161866220 16 2751.9 0.3 0.68 2952 0.58515 6370 1 47.3 10.9 0.3
7288480 3400790 65.675342099 24.838290884 76 55413.3 0.08 0.66 2691 1.3778 5890 0 70.3 1.87 0.36
6948190 3690740 62.589033910 30.710204792 101 3851.6 0.254 0.967 3081 0.41168 6540 0 48 13.767093 ND
7654020 3448620 68.963437691 25.713598058 72 2678.2 0.32 0.731 3106 0.3901 6290 3 43.5 13.947055 ND
6791150 3274310 61.163961132 22.802084498 20 4130.1 0.521 0.19 3096 0.24402 6930 0 45.1 9.537986 0.17
7352600 3602900 66.248877913 29.285174384 58 2653.2 0.25 1.94 2628 0.01826 5560 2 98.8 0.29 0.49
7059240 3520290 63.633903282 27.405845058 101 3851.6 0.25 1.18 3051 0.27141 6920 0 50 13.8 0.15
6834960 3616770 61.604559313 29.197125077 19 2296.7 0.14 1.41 2819 0.55029 6090 0 58.1 5.2368942 0.35
7068386 3422956 63.708051611 25.438131016 16 2751.9 0.29 0.73 2940 0.55444 6500 1 49.7 9.68 0.26
6905850 3523250 62.257591734 27.444212434 37 764.2 0.227 0.92 2983 0.55942 6510 3 51.6 13.047245 0.23
7367650 3573650 66.391997732 28.643692017 57 3353.3 0.22 1.27 2981 0.31955 ND 3 52.7 10.3 ND
7528600 3468950 67.842176507 26.258475858 60 14280.3 0.22 1.63 2637 0.29216 5510 0 88.5 0.41031336 0.89
7059130 3537970 63.631468554 27.762450241 101 3851.6 0.24 1.08 3093 0.33034 6680 0 49.4 14 0.13
7635260 3454880 68.796395636 25.878313372 77 11958.7 0.158 0.253 2771 1.3695 ND 4 60.5 6.0827156 0.6
7268780 3565930 65.507332751 28.420984823 72 2678.2 0.44 0.43 3006 0.30627 6130 3 47.3 10.1 0.18
6827560 3214540 61.450371987 21.640851371 5 479.5 0.202 0.81 3009 0.664 6080 1 45.8 11.967473 0.49
7079157 3595970 63.800065383 28.944127903 72 2678.2 0.23 1.04 3034 0.39923 ND 3 49.7 12.6 1.15
6784130 3437720 61.161092054 25.839900572 20 4130.1 0.22 1 3121 0.40504 6990 3 45.6 9.537986 0.24
7567940 3378510 68.170657453 24.068397928 49 2970.2 0.46 0.35 3001 0.29216 4380 2 49.8 13.1 1.01
7037630 3529280 63.439424589 27.583223487 76 55413.3 0.31 0.45 2878 0.69886 6490 0 51.3 6.93 0.26
7733770 3581100 69.670785589 29.086768202 82 645.7 0.22 0.67 3076 0.65321 6440 3 48.1 12.8 0.52
7593850 3461950 68.426268919 26.068887418 74 2743.7 0.311 0.372 2628 0.9213 ND 3 78.4 2.0875592 ND
7714540 3455690 69.507094272 25.861939064 74 2743.7 0.42 0.81 2759 0.1992 4450 3 76 3.39 0.55
7583950 3511320 68.339880489 27.270534157 82 645.7 0.221 0.716 3046 0.62831 ND 3 47.4 10.887701 ND
7508640 3424830 67.655211829 25.224662442 57 3353.3 0.44 0.37 3190 0.20003 6870 3 49.4 9.08 0.39
7356000 3484050 66.295771510 26.640745744 59 703.6 0.2 0.68 3075 0.68973 6010 3 48.6 15 0.13
6948240 3220590 62.532935957 21.564539829 30 743.3 0.278 0.796 3075 0.3901 6680 3 48.1 13.947055 0.16
7114815 3669160 64.091758441 30.466199476 76 55413.3 0.21 0.32 2725 1.1454 5970 0 66.9 3.1 0.33
7618160 3536860 68.644384861 27.902432516 78 1013.6 0.166 0.516 2795 1.0707 5630 4 60.3 5.39886 0.5
7026220 3533720 63.336680512 27.669790166 76 55413.3 0.11 0.66 2694 1.1869 5960 0 69.4 2.31 0.37
7705590 3502840 69.430559046 27.068031104 80 2332.8 0.1 1.24 2737 0.75032 5260 3 65.5 4.02 0.62
6772870 3335050 61.030427444 23.944624223 20 4130.1 0.45 0.56 2982 0.1328 6500 3 48.9 10.077872 0.41
6743470 3450020 60.798010337 26.078971150 20 4130.1 0.215 0.84 3080 0.51294 6820 3 46.2 10.167853 0.24
7262300 3481440 65.455332482 26.596025135 76 55413.3 0.14 0.33 2720 1.3114 5690 3 69 3.9 0.21
7002130 3571350 63.115124148 28.410302012 101 3851.6 0.22 0.94 3091 0.40836 3890 3 48.6 15.7 0.7
6767710 3272490 60.953124406 22.796300170 16 2751.9 0.305 0.65 2978 0.45318 5500 0 49.9 7.8463432 0.19
7016698 3416118 63.242990092 25.327197841 16 2751.9 0.31 0.68 2878 0.4731 6440 1 51.7 8.47 0.3
7314150 3493150 65.920803932 26.845809843 72 2678.2 0.22 0.96 3058 0.40587 6440 2 48.6 13.3 0.55
7002460 3385096 63.106763627 24.720379424 16 2751.9 0.28 0.41 2894 0.73787 6280 0 49.8 8.81 0.19
7752510 3544490 69.847409118 28.152227080 81 918.4 0.2 0.64 2932 0.7553 ND 0 53.8 7.52 ND
7365900 3617500 66.362905767 29.621953662 56 3504.9 0.25 0.85 2794 0.53701 ND 2 11.8 1.34 ND
7555300 3464290 68.080998052 26.138986667 56 3504.9 0.259 1.31 2984 0.05561 6140 2 39.3 9.987891 0.96
7362960 3432430 66.351253794 25.487075163 59 703.6 0.11 0.28 3013 1.2035 6410 3 48.7 12.8 0.4
7245950 3476790 65.308398172 26.498557230 73 218.3 0.31 1.23 2761 0.11122 5090 2 63.3 6.52 1.43
6727900 3348900 60.632874867 24.235575615 16 2751.9 0.301 0.59 2966 0.47559 6330 1 48.2 7.468423 0.21
7445600 3511830 67.099421995 27.268346456 60 14280.3 0.26 1.57 2612 0.0996 5280 0 96.5 0.32 0.95
7495450 3524840 67.545595017 27.578509688 52 402.9 0.271 0.88 3217 0.20501 4420 0 40.2 22.045345 3.41
7109820 3533420 64.086612709 27.681589753 57 3353.3 0.27 1.09 2910 0.21248 5050 3 52.2 10.4 0.66
7656810 3261150 68.889355352 21.047905494 76 55413.3 0.28 0.88 2860 0.36769 5690 3 56.7 7.2 0.48
7503000 3532500 67.612543350 27.760309503 60 14280.3 0.336 0.52 2569 0.6806 ND 0 94.5 0.31313388 ND
7767500 3512460 69.985236276 27.321589641 80 2332.8 0.35 0.17 2770 0.75281 5760 3 63.7 5.64 0.37
7649000 3289790 68.842996257 21.773647595 60 14280.3 0.22 1.73 2628 0.05478 5650 0 92 0.89 0.51
6919890 3679830 62.341047465 30.468733822 101 3851.6 0.175 0.932 3007 0.51958 6210 0 49.6 14.216998 4.13
7693710 3545420 69.320274344 28.147693540 82 645.7 0.246 0.253 3018 0.81755 ND 3 48.6 12.687321 0.37
7321120 3385460 65.962694686 24.476697369 56 3504.9 0.48 0.22 2850 0.30046 6600 0 8.05 0.86 0.24
7057882 3407426 63.610125055 25.130398893 16 2751.9 0.28 0.48 2891 0.62997 6240 1 48.4 8.53 0.17
7365520 3577380 66.372004067 28.725772414 57 3353.3 0.27 0.71 3032 0.40587 ND 3 49.6 13.7 ND
6703580 3382230 60.425952431 24.858561504 20 4130.1 0.341 0.7 2924 0.28054 5590 0 49.2 7.9993109 0.56
7670500 3256440 69.007266715 20.897660067 72 2678.2 0.24 0.92 3023 0.33781 6400 3 49.3 15.1 0.41
7303684 3622711 65.803580983 29.678861388 89 16.8 0.08 1.03 3167 0.61835 6060 0 42 7.79 0.72
6885350 3526600 62.073437132 27.505611189 37 764.2 0.327 0.444 3052 0.4316 5700 3 51.8 13.857074 0.43
7438040 3543480 67.028756116 27.994044276 58 2653.2 0.2 1.78 2624 0.06557 5520 0 95 0.56 0.65
7156477 3606511 64.490102454 29.212365135 72 2678.2 0.12 0.4 3034 1.0375 6710 3 48.3 12.5 0.31
7428410 3575900 66.936063908 28.731710605 58 2653.2 0.21 1.78 2627 0.02822 5390 3 96.3 0.15 0.65
7315805 3633277 65.907929803 29.921820105 101 3851.6 0.18 0.87 3106 0.48306 6900 3 45.3 16.7 0.35
7363240 3414080 66.349245084 25.077316616 101 3851.6 0.22 0.71 3131 0.47725 6330 3 49 20.2 0.22
7466100 3504560 67.283431549 27.101768722 101 3851.6 0.245 0.86 3292 0.21331 5880 0 48 14.936846 0.47
7075780 3515170 63.782532004 27.304146406 76 55413.3 0.08 0.62 2805 1.1039 6070 3 59.6 6.3 0.39
7420260 3575720 66.863061122 28.722444450 57 3353.3 0.25 0.99 3032 0.22991 5710 3 49 13.2 0.56
7562270 3448480 68.141063111 25.756341444 49 2970.2 0.388 0.52 2960 0.2324 ND 2 49 7.1624876 0.75
7253170 3537530 65.371853103 27.803075802 76 55413.3 0.09 0.53 2694 1.2035 5870 0 74.1 1.08 0.44
7040526 3323612 63.422839568 23.463127914 30 743.3 0.3 0.81 3028 0.21248 6270 1 47 15.4 0.29
7065200 3465990 63.686281160 26.309163990 37 764.2 0.33 0.61 3109 0.22825 7560 3 46.5 8.54 0.13
6902500 3524050 62.227484405 27.459152589 16 2751.9 0.241 0.668 2991 0.49136 6810 1 46.8 12.057454 0.2
7632280 3555910 68.767777139 28.378660082 78 1013.6 0.257 0.351 2806 0.78435 5340 0 62.7 7.2974591 ND
6760380 3328910 60.915891794 23.842339851 16 2751.9 0.264 0.73 2983 0.37184 6940 1 46.7 6.8295579 0.48
7733050 3503050 69.676709764 27.074239211 82 645.7 0.35 0.43 3126 0.28137 5820 3 44.2 9.96 0.49
7294170 3510820 65.741520528 27.232150828 101 3851.6 0.24 0.78 3063 0.35275 6460 0 48.2 13.5 0.9899999
7725150 3489250 69.605685819 26.719299651 80 2332.8 0.12 0.45 2779 1.079 5850 3 69.4 2.74 0.63
6835400 3645440 61.598764626 29.737051721 16 2751.9 0.263 0.6 3128 0.38346 6690 1 45.4 10.977682 0.44
6863950 3540850 61.880167970 27.773326129 20 4130.1 0.442 0.354 2984 0.14857 ND 3 52.6 10.79772 0.16
7597900 3558520 68.459118785 28.423521830 78 1013.6 0.0814 1.03 2789 0.75032 4010 4 62.3 5.4978391 1
7094480 3495910 63.950574027 26.913051050 76 55413.3 0.13 0.81 2730 0.81423 5990 3 66.1 4.16 0.4
7433530 3552440 66.986908182 28.197662395 60 14280.3 0.22 1.63 2622 0.03486 5050 2 90.1 1.11 0.7
6972200 3534470 62.852000872 27.673464467 57 3353.3 0.163 1.13 3024 0.31374 5860 3 49.3 11.967473 0.45
7196340 3536080 64.862349853 27.757262501 59 703.6 0.09 0.49 3014 0.9877 6890 3 50.7 11.7 0.15
7634380 3436800 68.784962412 25.431283292 72 2678.2 0.18 0.76 3015 0.54116 5450 3 49.5 11.9 0.64
6788250 3226100 61.107354587 21.914013539 5 479.5 0.15 0.71 3027 0.65155 6300 1 44.8 12.507359 0.3
6692730 3310490 60.301472367 23.568441043 20 4130.1 0.237 0.73 3057 0.38014 6990 3 45.4 9.807929 0.13
7010415 3352445 63.166174309 24.067277632 28 22880.6 0.53 0.26 2844 0.04067 6020 0 12.3 0.17 0.29
7179193 3628465 64.686067965 29.688581535 76 55413.3 0.11 1.02 2681 0.7304 5970 0 72 1.47 0.52
7196170 3538940 64.860506157 27.817524388 58 2653.2 0.32 1.16 2643 0.07719 5890 1 98.6 0.24 0.27
7461810 3505010 67.244958099 27.112027515 62 1864.4 0.244 1.17 2958 0.08466 5200 2 46.8 9.268043 1.01
7161730 3546580 64.550667830 27.967524046 58 2653.2 0.32 1.08 2640 0.13612 4640 1 98.3 0.11 0.46
7704090 3454310 69.413204952 25.831742702 72 2678.2 0.13 0.77 3044 0.6391 6050 3 53.1 9.97 0.47
6698540 3338260 60.365564666 24.065327086 20 4130.1 0.299 0.7 3104 0.19754 6260 0 45.2 10.887701 0.5
7275850 3498570 65.577391752 26.965275382 101 3851.6 0.2 0.94 3056 0.3154 6450 0 50.9 12.7 0.31
7064853 3594540 63.672207193 28.906469767 75 3114.8 0.08 0.14 2712 1.4276 4950 3 66.6 4.26 1.36
7336755 3596527 66.108903683 29.131540017 57 3353.3 0.25 0.87 3038 0.2324 6690 2 48.9 11.7 0.37
7346390 3404410 66.195429437 24.874308529 56 3504.9 0.29 1.01 2784 0.15106 6500 3 31.7 0.8 0.12
6772460 3211410 60.955763352 21.666580166 5 479.5 0.17 0.77 2963 0.55361 6160 1 46.3 11.067663 0.56
6686240 3444090 60.283667915 25.986282307 19 2296.7 0.3 0.63 2994 0.28386 6830 3 50 6.9465332 0.07
6956560 3541830 62.710929492 27.814086428 57 3353.3 0.253 0.85 3012 0.23572 6290 3 49.2 12.057454 0.32
7086840 3507060 63.881998714 27.140174779 72 2678.2 0.13 1.27 2950 0.29382 6250 3 47.9 9.27 0.64
6942900 3502350 62.590721686 27.042407574 16 2751.9 0.219 0.806 2975 0.37599 5790 1 48.4 12.59734 0.22
7522100 3505100 67.785533530 27.116747683 64 954.6 0.236 0.85 2929 0.31955 4600 1 51.8 4.7869892 0.68
7080600 3525430 63.825181027 27.512986906 101 3851.6 0.17 0.92 3043 0.38678 5770 0 48.8 13.7 0.61
6761670 3222250 60.867076376 21.881363991 5 479.5 0.16 0.75 2990 0.56357 6080 1 45.6 11.787511 0.89
7026570 3470850 63.340187111 26.414525207 37 764.2 0.26 0.52 2911 0.49717 6130 3 49.1 10.6 0.46
7020570 3469200 63.286223604 26.382735311 16 2751.9 0.24 0.47 3009 0.53535 6800 3 48.8 11.3 0.22
7650400 3475170 68.934689376 26.376958422 78 1013.6 0.0871 0.159 2803 1.2948 4910 4 58.6 6.1007118 ND
7437070 3584350 67.011449011 28.930955395 62 1864.4 0.13 0.94 2763 0.62333 6100 3 46.9 10.1 5.56
6733010 3377300 60.688411841 24.750861671 20 4130.1 0.2 1 2917 0.29714 6610 3 49.6 7.6843774 0.45
7697240 3282400 69.267760239 21.483617134 88 202.9 0.37 0.75 2629 0.18592 5550 3 97.1 0.16 0.44
7311230 3550780 65.890681773 28.109878890 101 3851.6 0.19 1.05 2866 0.31208 6760 3 50.2 6.6 0.37
6938040 3676130 62.505369461 30.415947716 72 2678.2 0.189 1.21 2972 0.13944 6230 0 52.8 12.237416 0.79
7616250 3443150 68.623856645 25.598632231 72 2678.2 0.343 0.485 2989 0.23987 ND 3 60.6 11.69753 ND
7693420 3271600 69.224773013 21.220840154 87 158.8 0.17 0.48 3050 0.68475 6520 3 49.6 11.9 0.38
7761500 3479520 69.930928978 26.460986888 78 1013.6 0.08 0.13 2777 1.328 5600 4 60.4 5.42 0.44
7530860 3430440 67.855742162 25.342771957 49 2970.2 0.22 0.73 2952 0.40172 6590 2 40.7 14.5 1.13
7521080 3357020 67.741314092 23.613418893 60 14280.3 0.11 0.18 2612 1.3031 ND 0 82.2 1.17 1.49
6647960 3244940 59.865077399 22.442175289 16 2751.9 0.283 0.46 3099 0.3486 6560 0 46.5 10.077872 0.77
7248745 3581141 65.324294015 28.737582471 76 55413.3 0.21 0.39 2725 0.79929 5450 0 69.8 2.03 0.52
7505750 3464750 67.636842601 26.166045761 56 3504.9 0.36 0.63 2918 0.10043 5700 2 45.8 13.767093 0.56
7306830 3561430 65.849366452 28.341313121 64 954.6 0.12 0.84 2882 0.62001 6610 0 50.7 5.93 0.3
7680820 3529390 69.206950183 27.737223094 85 3786.1 0.228 0.362 2657 0.80759 5620 3 71.9 1.3767093 0.46
7633250 3434150 68.774217440 25.366460416 72 2678.2 0.15 0.9 2955 0.45152 5440 3 49.6 11.4 1.09
7699920 3578620 69.368285232 28.994409600 82 645.7 0.152 0.357 3022 0.81091 5160 3 48.2 12.147435 0.39
6851080 3297500 61.713236942 23.166524735 30 743.3 0.213 0.6 3029 0.45567 6240 1 48.3 12.687321 0.37
7359110 3590350 66.311078775 29.010875763 57 3353.3 0.25 0.87 3001 0.16849 ND 3 47.8 12.6 ND
6971130 3528830 62.842886817 27.562544955 76 55413.3 0.08 0.399 2684 1.1537 5140 3 69.4 2.0875592 0.26
7466450 3552170 67.282074390 28.206109164 65 1173.7 0.18 1.19 2876 0.18343 ND 3 51.1 5.0749284 0.78
6728720 3378030 60.650163260 24.766879937 16 2751.9 0.2 1 3013 0.19588 6140 1 45.6 6.9645294 0.36
6777250 3320890 61.063489061 23.678996835 16 2751.9 0.262 0.57 3178 0.26311 7070 0 47.1 9.89791 0.33
6808910 3226590 61.292366320 21.893175557 5 479.5 0.16 0.64 2979 0.58266 6560 1 46.4 10.347815 0.15
7367550 3591650 66.386339728 29.045996381 58 2653.2 0.23 1.44 2586 0.02241 4850 2 94.3 0.54 2.03
7029030 3562330 63.358061093 28.241947766 72 2678.2 0.22 0.68 3136 0.30876 5190 3 47.6 15.1 0.62
7602280 3486850 68.504117961 26.674361114 78 1013.6 0.08 0.327 2805 1.1122 4310 4 58.8 5.9837365 0.99
7281170 3528080 65.623903141 27.605734193 64 954.6 0.19 0.89 2844 0.37516 ND 1 52.7 6.37 0.7
6917130 3630140 62.336903131 29.508592638 57 3353.3 0.251 0.533 2968 0.40172 6210 3 49.9 10.617758 0.39
6714150 3348500 60.509463798 24.238817224 19 2296.7 0.262 0.43 2726 0.57685 5270 0 61.4 2.4024927 0.71
7133633 3398067 64.286619559 24.891399886 16 2751.9 0.21 0.49 2982 0.53286 7020 1 48.8 9.47 0.13
7478660 3503020 67.396069134 27.066359571 62 1864.4 0.214 1.01 3017 0.11786 5540 2 49.3 10.167853 0.84
7243830 3541570 65.287608021 27.887087444 59 703.6 0.21 0.85 3052 0.22908 5180 1 49.6 11 0.96
7661950 3518860 69.038727751 27.467915140 83 1161.5 0.174 0.178 2835 0.9296 5050 3 63.1 8.0353033 ND
7084895 3423152 63.856136251 25.433904796 27 1792.8 0.2 0.56 2920 0.52954 7280 1 46 9.7 0.58
7389400 3564580 66.588982742 28.452187233 39 24592 0.11 0.49 2663 0.9628 ND 3 74.3 1.45 0.58
7749650 3495600 69.825486020 26.881288695 82 645.7 0.25 0.67 2811 0.3569 6010 3 69 5.55 0.26
7439170 3505720 67.041940333 27.127395515 57 3353.3 0.26 0.95 2818 0.11703 5770 3 47.6 13.4 2.36
6995590 3572880 63.056164305 28.437707591 56 3504.9 0.4 0.13 2951 0.26809 5980 0 48.3 7.26 0.46
7454960 3490870 67.183431989 26.785115840 57 3353.3 0.15 0.95 3205 0.22493 7090 2 49.9 8.07 0.26
6797080 3209550 61.174370735 21.594941271 5 479.5 0.13 0.66 2974 0.59096 6380 1 45.8 10.617758 0.23
6886680 3380910 62.067460056 24.718586957 16 2751.9 0.255 0.599 2962 0.29465 6280 1 46.2 13.227207 0.33
7312450 3465820 65.903785364 26.246238056 72 2678.2 0.3 0.55 3060 0.15521 6740 3 45.8 9.43 0.52
7052064 3326357 63.527504049 23.505390240 30 743.3 0.2 0.77 3081 0.2573 6560 0 45.1 13.7 0.53
6821150 3235190 61.407726668 22.035647548 16 2751.9 0.19 0.45 3166 0.48306 7250 1 42 12.237416 0.15
7538850 3385600 67.913073899 24.269945415 49 2970.2 0.15 1.06 3013 0.21082 5720 3 46.9 12 1.17
