x;y;U;A
483313.3550;6972104.6600;24;2.580351130560
315436.0880;6809781.2780;28;2.579510664480
267564.8808;6710527.1310;14;2.577720499200
340445.4258;6933836.6620;15;2.575595577600
502979.4137;6752395.3640;8;2.571702915520
325373.3918;6760319.3590;19;2.569655802560
557069.7641;6766660.9870;7;2.567978250640
419816.6748;6950011.8460;24;2.567891838000
502805.1502;7060033.2080;76;2.566963128800
595759.8546;7226548.6360;73;2.565961416720
485214.7082;6841982.2510;28;2.565842282520
363430.6436;6665124.9020;19;2.563252993120
441380.9220;6822068.7840;15;2.563090560800
525316.0937;7147771.6670;75;2.562776615520
366721.9344;7523079.1250;45;2.562393162480
506226.5769;6875030.4510;28;2.562095093040
515955.3061;6714409.3870;8;2.561214187520
342227.8868;6714006.6110;15;2.560691910600
255489.6441;6663674.3720;19;2.558380118800
408437.9463;7574001.1590;39;2.557100120960
91288.6172;6707466.6070;9;2.553897246080
428339.2370;7211758.9760;39;2.552113215160
406924.9184;6689916.4080;15;2.551830245160
438059.4296;6984059.6310;26;2.550903009600
324342.4826;6839390.8220;15;2.550855009600
447454.6277;7590095.0110;76;2.550129238000
463271.8238;6901240.1880;28;2.549162836000
474704.4880;7526417.3850;12;2.548493960200
486735.2237;6750895.6180;8;2.547143208840
485764.8033;6815222.0290;18;2.546467847720
417759.7234;6791959.1870;18;2.546227741400
375100.0405;7633680.6190;39;2.546031422440
588124.4551;7524177.2830;76;2.545423376760
274501.4664;6780581.3110;15;2.545284521960
258545.0671;6911553.4690;24;2.542628804840
418489.5697;7128429.2160;24;2.541788421320
515419.2354;7329626.6510;76;2.538053968680
534626.9583;6831246.7870;18;2.537168257320
298870.1192;6946251.4180;24;2.536470530680
402022.6908;6977411.5090;24;2.535958843200
383319.7300;7147084.0910;24;2.534166697680
516548.8188;7240798.3510;39;2.532056636200
486059.9766;7188936.5140;76;2.531079085760
434828.9895;7109594.2150;35;2.529948904200
300170.4543;6888632.3980;24;2.529656747400
648486.8405;6992385.4300;76;2.529417330000
446304.0365;7428121.8680;39;2.528302109760
329722.8533;6657697.3980;19;2.524577137600
360068.0023;6965505.3100;15;2.522662811920
530993.9086;7180719.8260;74;2.521088164200
495906.1006;7357256.7840;39;2.520288681120
480492.8091;7559455.6060;76;2.519667892800
482021.7263;7140323.7590;76;2.516010222600
440481.5968;6773886.2650;18;2.513233028400
504164.1087;7538313.0040;12;2.512452076520
546613.9002;6746978.0710;8;2.511743434440
421121.0100;7100193.4360;15;2.509052307840
506057.4522;6812923.1420;15;2.508852157960
246072.6694;6712346.2260;18;2.508044581120
532505.4179;7680501.5530;85;2.507448550000
353160.7303;7135866.7630;15;2.505489291360
409779.9400;6972043.5830;24;2.503380084800
427730.3388;7390864.9430;39;2.503321454400
205177.5152;6721542.4740;9;2.502149756320
564356.5144;6818831.6490;14;2.501817842400
674522.4069;6987926.4530;67;2.501257076040
640087.5086;6941777.9310;53;2.500637677800
611457.2151;7174997.3530;76;2.499937493600
634424.1550;7132143.1880;76;2.498938882240
227329.2539;6734127.9260;18;2.498771074800
223189.8200;6791626.6430;9;2.498515029360
607405.7773;7307224.5770;76;2.497077430800
235907.5618;7007763.4190;28;2.497004465600
615432.3396;7092121.4760;68;2.496281789800
655479.0007;7014124.4990;76;2.496274591440
520098.0242;7134386.4650;39;2.495247911360
393149.1673;6730901.0620;14;2.494106176000
367757.1833;6831244.3610;24;2.494001314040
320584.6268;6788718.9540;15;2.492403320080
519958.6846;7559385.3600;12;2.490395523840
427316.6643;6750444.4410;14;2.489035350560
305241.7807;6651499.3540;18;2.486864377840
545678.5670;7352598.4620;39;2.486779759200
488093.7730;6830526.5020;28;2.483160142320
258218.6470;6665223.8290;18;2.483060727300
498329.8882;6844101.6800;23;2.480575325880
357034.9909;7453653.1520;39;2.480099094000
516779.3102;7122900.5760;39;2.480066168320
437187.1815;7210388.5150;39;2.478779586640
520088.0974;7490219.7580;60;2.472335245200
390717.0416;6956968.8670;24;2.472230418840
550686.8623;7343401.7300;39;2.467631234880
374793.4827;6982565.3750;15;2.467380277440
605918.1245;7521558.0980;76;2.465087760360
436552.0528;6865103.0510;24;2.462560103200
654493.3318;7092047.9100;76;2.462162920800
586206.5426;7708380.7620;85;2.460983291200
371180.4270;7522269.3800;60;2.459792702400
196179.5496;6795394.8100;18;2.459596364160
586339.0478;6780956.1910;18;2.456780758560
276610.0725;6817747.8780;15;2.456615863600
578742.7636;7068686.7700;75;2.456004024000
357083.0120;6653349.1670;18;2.454041441600
508387.3196;6763161.5020;8;2.451668565280
632444.7973;7146913.7860;67;2.450778974160
666036.9274;7128330.8820;67;2.449927756000
568950.5954;7405459.4590;39;2.447851469000
533942.7398;7315271.7640;60;2.447147358480
289967.1962;6658696.5150;14;2.446352086640
378914.3024;6739267.7370;18;2.444571537000
496490.4927;6850879.1610;23;2.442501228960
423738.7852;6695864.5190;14;2.442194942400
427440.8018;7489580.3780;39;2.440779973200
623914.9504;6823421.0510;18;2.440332337440
536815.4413;6880428.9190;18;2.439480724600
468076.3251;7202161.6880;53;2.436036133024
460948.8711;7202751.4150;53;2.433733655720
340977.5169;6778502.9200;18;2.433106113480
378305.2074;6678160.2530;19;2.430057290640
449646.7436;6901190.0480;24;2.429901267600
585758.7660;6832247.1640;14;2.428857251600
355591.0641;6863932.4360;24;2.425528158240
446075.8224;7032892.0070;35;2.423396539640
307560.5008;6694623.4780;18;2.421510464000
437487.1749;7192034.8810;39;2.420345824400
598014.8490;6781176.2820;14;2.418692823680
613211.6061;7226407.7270;76;2.417849760000
273059.1989;6957067.0930;28;2.417221953720
420673.1421;7490300.1240;39;2.415402846240
547868.1412;7456541.4970;56;2.414409484200
301162.1077;6758649.7020;14;2.414255197200
440028.7382;6982460.2380;25;2.409072891720
273874.7250;7696769.6800;87;2.408748195840
374646.0871;6718385.4220;14;2.408426559640
318804.5607;6829944.1340;25;2.407702794440
394742.0492;7480673.5850;45;2.407701180000
422506.7585;6884545.8090;24;2.407051271760
453751.4334;7482472.7820;60;2.406219298000
674185.7132;6895055.3460;53;2.404461696000
214854.1263;6710036.8270;18;2.401685205240
468111.6081;6782023.9540;18;2.396975998480
421432.7306;7469927.3120;39;2.396236974560
297344.6257;6651039.4110;15;2.394756310320
528394.5933;7387526.0320;39;2.393259880560
307728.1181;6866880.5390;15;2.392922469840
246113.8628;7010956.4290;28;2.392505133120
375458.9899;7520300.0300;39;2.391949762400
673025.3453;6952314.5570;67;2.391588503040
456206.5099;6720146.1860;8;2.391126004000
142530.6818;6671020.5960;15;2.390387677560
328045.4898;7032217.8910;28;2.388153773880
478223.3734;7546110.3850;76;2.385945683200
391838.8966;7134621.6350;16;2.385580917120
414500.6067;6827266.4180;28;2.385212019840
201088.5488;6750471.6260;18;2.385207538560
249726.2038;7032541.6430;28;2.383824843000
336950.1000;6672172.1490;14;2.382648658560
275033.9873;7630522.6190;76;2.382145025400
399899.0399;7069656.2800;15;2.382073293600
298975.6829;7605211.2600;39;2.381382685440
393359.7879;6683958.3420;19;2.377363839840
619185.9540;6874392.2430;18;2.376926942000
606141.0974;6851320.4670;18;2.375083744400
302070.3884;6845238.3650;28;2.373706857200
549857.8479;7506913.6810;76;2.372778181280
458719.2653;7296178.4910;76;2.372090155680
653117.1085;6996136.0800;76;2.372060700000
413792.5766;6678730.5670;18;2.371550539920
497676.4409;7543941.0230;56;2.371329733440
369751.5086;7609689.1780;39;2.370337993760
599051.9559;6969737.1200;41;2.369909265360
397132.9351;7141177.3660;24;2.368899932040
549892.2529;6774318.0350;18;2.368426942920
553175.9179;7359805.8910;39;2.365942587920
192661.0617;6784788.6830;18;2.365737481440
571874.0208;6801328.2900;15;2.365003073680
582839.4391;6856448.3260;18;2.362010573040
207586.2098;6751361.2880;18;2.360102191280
494068.1397;7071858.7690;53;2.358768414160
401066.6370;6712248.0620;14;2.358323418000
545343.1746;6827988.0910;13;2.357984846400
294103.3148;6841829.4780;25;2.355928738800
562966.7003;6844282.4120;14;2.355231147840
479502.6714;7134225.8880;76;2.351026656560
290796.4771;6707028.6790;14;2.350917571600
290624.6281;6837431.0250;24;2.350582072400
402619.6667;7544851.3490;12;2.348722028520
274688.3830;6974061.0240;28;2.348271655920
448273.2386;7469957.2010;39;2.347400469840
556447.1996;7712999.5510;85;2.346923842320
272442.4457;7018624.9810;28;2.345556430800
266144.0738;7051043.1890;28;2.345417167120
497640.5632;6808204.7770;18;2.342666511360
648410.5538;7086225.9880;76;2.338321977760
230975.9421;6845237.1080;15;2.337235053840
257006.0808;6878195.6080;24;2.334888772440
399266.6540;6768347.4450;18;2.334867435680
463239.0106;7092040.9000;24;2.333356717920
678173.8696;6923924.8830;76;2.332388978920
652042.9350;6959001.8330;67;2.331951248960
434632.9052;6854506.8910;28;2.329372380160
493232.0626;6817001.4920;18;2.327987094680
458101.7532;7008900.8350;24;2.327971843800
533236.5159;7773983.0140;81;2.325520513440
329542.8613;6662335.7070;18;2.325491955520
437706.8823;7225163.4320;53;2.322431293440
502157.5219;6914935.7450;15;2.321672247240
507851.8747;7252264.2600;76;2.321315682800
428335.6414;6825087.4220;28;2.319680509920
271923.4142;6698551.6340;15;2.319566852920
433983.6614;6820279.2440;28;2.318922212320
110442.0040;6687244.2210;9;2.315742814120
416019.9205;6835953.3400;15;2.315467218240
299823.2839;6697712.2470;14;2.315232934080
366541.5744;7396392.9770;39;2.314406131648
526325.7779;7136755.6700;56;2.313851724000
442261.0739;6763360.1420;18;2.308187506560
377347.8630;7023953.4930;27;2.306156638800
475513.6435;7467298.0330;39;2.305021018560
565266.7094;6774738.1120;18;2.303931354280
546138.5100;7413176.8310;39;2.303609789880
421772.4116;7392204.4710;39;2.302630457040
297544.5851;6648950.1800;14;2.301939407840
499100.3023;6787912.2650;18;2.301243375000
314847.8692;6694103.7460;18;2.299898966400
521347.1209;7249875.1370;39;2.298506776720
612378.0215;7280037.3090;76;2.296526071040
331132.1735;6674081.3940;15;2.295841580560
473416.1711;7015218.8360;35;2.295379153040
326893.5091;6697542.5840;18;2.294866000680
575853.1278;6755915.3170;8;2.294135924040
440047.2072;7587096.1800;56;2.292589191600
478772.4617;7461759.9630;39;2.288858643600
626009.2330;7311717.9440;76;2.288743820880
570330.5264;7485031.2990;76;2.288146317600
547322.6688;6812883.6460;18;2.287712666640
530736.1720;6984111.0590;41;2.286709089720
515059.4837;7421893.8750;39;2.285923574720
521917.5661;7500226.2440;76;2.285747940960
439077.7602;7086342.6780;38;2.285350953120
552811.4935;6754975.2480;8;2.283282888400
410136.5025;7401271.2770;39;2.281836088560
523696.7700;7482512.4500;60;2.280912015640
536022.9964;7536003.4920;39;2.280729634080
290456.5093;6717874.6290;18;2.278674359720
271022.7122;6781810.8200;18;2.278022310480
224439.4295;7021138.5120;28;2.277229177920
597264.3901;7286342.0170;76;2.276794674280
333888.4169;6892481.5900;25;2.276371925280
362902.7909;7401711.1350;39;2.275104531440
592206.4847;6832427.1470;18;2.273769555200
497336.0978;7488420.5170;60;2.272157804800
423739.0129;6675052.1170;8;2.272030270240
582975.8440;7453182.6110;67;2.270628003840
239410.3736;7004078.7760;28;2.270008703160
573049.9683;7317601.9030;76;2.267594230000
356562.1669;6763628.4570;18;2.265653776200
485670.4340;7509093.4040;60;2.265562504800
387119.8591;6859774.3220;24;2.263608193440
307880.4658;6683937.4650;18;2.262504819960
422688.6180;6728692.3850;18;2.262504211200
408722.4265;6842880.7190;15;2.257874249400
391060.2364;6711378.2220;18;2.255100855800
562733.5959;7065002.0110;76;2.254707420000
415235.7624;7585886.9600;60;2.253983831600
447273.7249;7482542.7810;60;2.252479346960
455282.6391;7020116.7640;24;2.250843009000
429246.5996;6703631.7580;15;2.250647128080
368548.0492;6744505.6300;18;2.250484436200
480361.9507;7198952.9330;53;2.250145619680
208566.2366;6724851.2520;18;2.250060883680
411292.1840;6781832.7200;18;2.249761719040
398214.4405;6950471.3640;26;2.247136552680
273980.3761;7047845.4450;28;2.246612152400
273152.6521;6724841.8640;18;2.245813351120
298610.7432;6906795.7540;15;2.242846239000
249027.6973;6960865.4270;15;2.241667917120
287585.5462;7050333.7380;28;2.241392135760
585048.5648;6860606.8290;18;2.241159265600
408817.2464;7492989.2130;60;2.240054253920
423458.0629;6753073.4130;18;2.238883027920
409820.5114;6936416.7070;24;2.237252987000
275302.4386;6670282.1260;18;2.237212861920
488640.3930;7614225.7680;77;2.236087970000
258287.3265;6779371.5630;18;2.235562666400
517583.7323;6781774.7700;18;2.233734889440
426234.0462;6967565.4790;15;2.232847977120
196151.2001;6679587.9970;14;2.231554206880
231056.4079;6820336.1950;28;2.231446882080
212114.0711;6779890.8150;14;2.230616191760
578882.8571;7206311.9310;76;2.230015784000
341668.3124;6683008.1470;15;2.229624733440
256476.9791;6837540.3560;15;2.228110830000
284369.5578;6997237.8400;28;2.228070393120
290578.6958;7634311.2060;76;2.227974674000
613015.7997;7303368.9590;76;2.227511265600
246632.8656;6661884.9660;19;2.226844414320
468271.1012;6822119.2730;28;2.226493821440
467957.4313;7079865.3710;24;2.225901568480
450096.9842;6874499.8380;15;2.225897829080
504007.9861;6831296.4310;18;2.225019756600
582475.7672;7384726.8630;39;2.224168500400
511645.8451;6782164.5500;15;2.223444305440
368750.9666;7460800.6250;39;2.222534434160
611419.4406;6840024.6290;14;2.222462366080
260334.1442;6992645.1510;28;2.220225469000
251547.8939;6889151.5590;24;2.217886759880
483562.4653;7023515.9560;35;2.217777098440
471370.2195;6798707.8280;8;2.217502625520
362857.9093;6904467.7370;24;2.217247605400
382643.1418;6719994.9120;14;2.215990498640
231821.0825;7004156.6420;28;2.214624367400
482281.3290;7480583.3320;60;2.213435846880
561503.1486;7154419.6020;67;2.213269032000
536866.0429;6839893.6550;18;2.211415268400
626563.7862;6840824.6610;18;2.210708179200
496808.7148;6958989.6260;15;2.209575505200
458169.7469;7401061.3580;39;2.209448695680
527075.1609;7321989.3760;76;2.207802916440
259157.7519;6723062.3770;18;2.207511082200
313318.3612;6702360.6520;20;2.204552922480
290534.0571;6878555.9810;15;2.204541968200
490308.4835;7480333.3790;60;2.203891368000
504987.4087;6849879.6410;18;2.203832959000
195040.1994;6784138.9820;14;2.203026330240
348915.6145;6693384.3620;18;2.202787433280
328632.9340;6690965.0570;14;2.202747588000
372074.6555;6901588.9380;28;2.201572264960
235141.6461;7018888.4610;28;2.201342009680
400379.8498;7401411.2510;39;2.201216668760
543749.3664;7419174.6950;60;2.201195280000
395461.5705;7314201.9860;53;2.198004408000
563413.1171;7511741.8920;67;2.197567855840
535242.1343;7369142.5860;39;2.196247881200
629912.5481;6840634.7980;18;2.196165400000
396557.2219;6811002.0180;28;2.195138243760
594876.0271;6776647.9200;18;2.195019699200
625514.3402;6834526.9050;18;2.194172222720
354272.7481;6778742.9710;15;2.193719058960
373959.1247;7455422.4830;39;2.192507717400
288764.5911;6884943.6060;24;2.190889490640
460778.9107;7442046.9340;39;2.190882334080
443780.4049;6773616.4550;20;2.189656422160
411932.0672;6771746.3900;14;2.186858816360
594824.2999;7149178.7500;67;2.183506538800
518898.8543;7524337.8760;60;2.183269893520
237146.2224;6682917.1420;18;2.183256806480
439703.1942;6680190.5470;19;2.181613680840
304080.8909;6770585.3610;18;2.181151024560
362483.2888;7492489.7320;42;2.181059863680
385065.8293;7561175.8050;60;2.179454848800
665001.7718;6996721.0740;67;2.176792831160
196820.5701;6718933.3850;9;2.175780943200
624518.3926;6994859.1640;53;2.173616786400
322311.8584;6937295.0900;24;2.172931157200
418348.1695;6890263.6670;15;2.172666472960
377715.0411;6713917.1250;19;2.172450004920
174408.1711;6760857.4550;20;2.171903630880
288637.8876;6642152.5450;15;2.171461671600
335639.8065;6753831.8440;15;2.169633045000
385032.5955;6997140.2700;27;2.169247857120
326823.9224;6656947.6460;18;2.167118925360
280839.8685;6726281.4030;14;2.166587303640
518298.2372;7231471.6600;75;2.166188664720
451464.1155;7671385.7250;77;2.165763948720
367976.6089;7063178.1990;24;2.165751653280
283818.2197;6768685.8010;15;2.165379597360
483215.4723;6838733.4130;23;2.164501883400
214685.0966;7001460.3560;28;2.164352186880
569702.6336;7719347.0570;12;2.164195436920
414185.6728;7540932.6190;47;2.162661515040
271160.8347;6889391.7280;24;2.162504477400
431230.4347;7097768.4410;35;2.159178549000
304240.6026;6785849.7720;28;2.159160585600
183865.0066;6736696.6270;18;2.159054498160
467888.4258;6998744.7300;35;2.159041660800
356771.1576;6828125.3410;23;2.158949361240
173778.7999;6725530.7410;19;2.158875105280
542251.4374;7635157.8600;83;2.158437742080
270401.4117;7001558.0980;28;2.156894726280
422637.0192;6869171.3590;24;2.155592740800
605085.5131;7220906.6970;76;2.154788671280
261227.2668;6702260.1400;14;2.151152225520
442275.5756;7490430.0280;60;2.149225561600
334989.5699;6784150.8320;28;2.148442639200
378834.8682;6693564.6890;19;2.148412732000
552406.8700;7492528.7490;67;2.148095153440
355965.5665;7495848.5890;42;2.147578527960
398715.2247;6891093.1080;15;2.147335326000
434033.2371;6846659.7490;28;2.147228142640
407404.4701;6706110.4750;18;2.145704452320
488759.5912;7538243.1430;76;2.143958312880
409547.3561;7554258.0310;56;2.143938893200
215693.8911;6702699.6010;18;2.142599403120
246552.2914;6728550.2020;15;2.142144840160
437596.8669;7232700.8300;53;2.141866738000
255539.5866;6669162.3680;19;2.140514688000
524448.4137;6985540.4340;53;2.140010670600
500917.4885;7742339.7920;83;2.139122663884
98216.5009;6684585.0490;19;2.137754495040
683192.1258;6917797.1950;68;2.137745822400
483003.6963;7731783.7320;80;2.137263729360
305441.4555;6670822.3050;19;2.136877749760
410466.5874;7478734.2100;60;2.136667597200
243933.5886;6698701.3170;14;2.136648729600
531566.5805;6935828.4410;37;2.136306677760
401365.9116;7185164.9320;35;2.136092300800
253846.8910;6902596.7050;24;2.135868264480
269054.5225;6691564.2050;15;2.135155080800
514882.6273;7748317.4460;81;2.134397250480
388685.4655;7106174.9800;28;2.133690201080
564082.1466;7378339.2140;39;2.133566085000
649513.7560;6967098.8130;67;2.132812170720
451821.8137;7371281.8430;53;2.132478919600
551690.8423;6833566.1220;14;2.132311230000
584739.4289;6798369.6660;18;2.131910628120
